#{"source_key": "UNHCR", "source_url": "http://www.unhcr.org/cgi-bin/texis/vtx/home/opendocAttachment.zip?COMID=58aa8f854", "source_date": 2017-02-01, "extract_date": 2017-04-04}
UN major regions,UNHCR-Bureaux,Origin,Type of population,Population Start 2016,of whom assisted by UNHCR Start 2016,Population Mid 2016,of whom assisted by UNHCR Mid 2016,Notes,Misc
Africa,Central Africa and the Great Lakes,Burundi,Total Refugee and people in refugee-like situations," 	292,762 "," 	261,168 "," 	335,232 "," 	303,745 ",
Latin America and the Caribbean,Americas,Grenada,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Grenada,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Grenada,Total population of concern, 	322 , 	-00 , 	333 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Asylum-seekers, 	23 , 	-00 , 	6 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guadeloupe,Total population of concern, 	23 , 	-00 , 	6 , 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,Total Refugee and people in refugee-like situations," 	10,282 ", 	88 ," 	11,275 ", 	96 ,
Latin America and the Caribbean,Americas,Guatemala,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,Asylum-seekers," 	26,952 ", 	130 ," 	34,421 ", 	576 ,
Latin America and the Caribbean,Americas,Guatemala,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,Others of concern to UNHCR," 	3,500 ", 	-00 ," 	1,400 ", 	-00 ,
Latin America and the Caribbean,Americas,Guatemala,Total population of concern," 	40,734 ", 	218 ," 	47,096 ", 	672 ,
Latin America and the Caribbean,Americas,Guyana,Total Refugee and people in refugee-like situations, 	511 , 	-00 , 	505 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,Asylum-seekers, 	226 , 	6 , 	293 , 	1 ,
Latin America and the Caribbean,Americas,Guyana,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Guyana,Total population of concern, 	737 , 	6 , 	798 , 	1 ,
Latin America and the Caribbean,Americas,Haiti,Total Refugee and people in refugee-like situations," 	34,775 ", 	675 ," 	33,258 ", 	628 ,
Latin America and the Caribbean,Americas,Haiti,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Haiti,Asylum-seekers," 	9,236 ", 	800 ," 	12,224 ", 	804 ,
Latin America and the Caribbean,Americas,Haiti,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Haiti,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Haiti,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Haiti,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Haiti,Others of concern to UNHCR," 	6,264 ", 	-00 ," 	6,264 ", 	-00 ,
Latin America and the Caribbean,Americas,Haiti,Total population of concern," 	50,275 "," 	1,475 "," 	51,746 "," 	1,432 ",
Latin America and the Caribbean,Americas,Honduras,Total Refugee and people in refugee-like situations," 	6,851 ", 	572 ," 	8,559 ", 	468 ,
Latin America and the Caribbean,Americas,Honduras,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Honduras,Asylum-seekers," 	19,507 ", 	300 ," 	25,581 "," 	1,167 ",
Latin America and the Caribbean,Americas,Honduras,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Honduras,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	174,000 "," 	1,740 "," 	174,000 "," 	1,740 ",
Latin America and the Caribbean,Americas,Honduras,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Honduras,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Honduras,Others of concern to UNHCR," 	5,100 ", 	510 ," 	2,200 ", 	334 ,
Latin America and the Caribbean,Americas,Honduras,Total population of concern," 	205,458 "," 	3,122 "," 	210,340 "," 	3,709 ",
Latin America and the Caribbean,Americas,Jamaica,Total Refugee and people in refugee-like situations," 	1,867 ", 	12 ," 	1,942 ", 	11 ,
Latin America and the Caribbean,Americas,Jamaica,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Jamaica,Asylum-seekers, 	839 , 	14 ," 	1,015 ", 	21 ,
Latin America and the Caribbean,Americas,Jamaica,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Jamaica,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Jamaica,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Jamaica,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Jamaica,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Jamaica,Total population of concern," 	2,706 ", 	26 ," 	2,957 ", 	32 ,
Latin America and the Caribbean,Americas,Mexico,Total Refugee and people in refugee-like situations," 	11,333 ", 	24 ," 	11,960 ", 	19 ,
Latin America and the Caribbean,Americas,Mexico,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Mexico,Asylum-seekers," 	46,254 ", 	17 ," 	53,844 ", 	15 ,
Latin America and the Caribbean,Americas,Mexico,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Mexico,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Mexico,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Mexico,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Mexico,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Mexico,Total population of concern," 	57,587 ", 	41 ," 	65,804 ", 	34 ,
Latin America and the Caribbean,Americas,Nicaragua,Total Refugee and people in refugee-like situations," 	1,476 ", 	510 ," 	1,466 ", 	628 ,
Latin America and the Caribbean,Americas,Nicaragua,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Nicaragua,Asylum-seekers," 	1,248 ", 	284 ," 	1,780 ", 	629 ,
Latin America and the Caribbean,Americas,Nicaragua,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Nicaragua,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Nicaragua,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Nicaragua,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Nicaragua,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Nicaragua,Total population of concern," 	2,724 ", 	794 ," 	3,246 "," 	1,257 ",
Latin America and the Caribbean,Americas,Panama,Total Refugee and people in refugee-like situations, 	69 , 	2 , 	67 , 	2 ,
Latin America and the Caribbean,Americas,Panama,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Panama,Asylum-seekers, 	56 , 	7 , 	61 , 	2 ,
Latin America and the Caribbean,Americas,Panama,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Panama,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Panama,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Panama,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Panama,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Panama,Total population of concern, 	125 , 	9 , 	128 , 	4 ,
Latin America and the Caribbean,Americas,Paraguay,Total Refugee and people in refugee-like situations, 	91 , 	-00 , 	91 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,Asylum-seekers, 	72 , 	-00 , 	90 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Paraguay,Total population of concern, 	163 , 	-00 , 	181 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,Total Refugee and people in refugee-like situations," 	3,599 ", 	131 ," 	3,541 ", 	81 ,
Latin America and the Caribbean,Americas,Peru,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,Asylum-seekers," 	1,547 ", 	25 ," 	1,916 ", 	28 ,
Latin America and the Caribbean,Americas,Peru,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Peru,Total population of concern," 	5,146 ", 	156 ," 	5,457 ", 	109 ,
Latin America and the Caribbean,Americas,Puerto Rico,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Puerto Rico,Total population of concern, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Total Refugee and people in refugee-like situations, 	28 , 	-00 , 	32 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Asylum-seekers, 	20 , 	1 , 	25 , 	1 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Kitts and Nevis,Total population of concern, 	48 , 	1 , 	57 , 	1 ,
Latin America and the Caribbean,Americas,Saint Lucia,Total Refugee and people in refugee-like situations," 	1,011 ", 	-00 ," 	1,016 ", 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,Asylum-seekers, 	53 , 	-00 , 	197 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Lucia,Total population of concern," 	1,064 ", 	-00 ," 	1,213 ", 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Total Refugee and people in refugee-like situations," 	1,823 ", 	-00 ," 	1,824 ", 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Asylum-seekers, 	42 , 	-00 , 	142 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint Vincent and the Grenadines,Total population of concern," 	1,865 ", 	-00 ," 	1,966 ", 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Asylum-seekers, 	1 , 	-00 , 	1 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Saint-Pierre-et-Miquelon,Total population of concern, 	1 , 	-00 , 	1 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Asylum-seekers, 	-00 , 	-00 , 	3 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Sint Maarten (Dutch part),Total population of concern, 	-00 , 	-00 , 	3 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,Total Refugee and people in refugee-like situations, 	19 , 	-00 , 	18 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,Asylum-seekers, 	50 , 	2 , 	40 , 	2 ,
Latin America and the Caribbean,Americas,Suriname,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Suriname,Total population of concern, 	69 , 	2 , 	58 , 	2 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Total Refugee and people in refugee-like situations, 	369 , 	-00 , 	386 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Asylum-seekers, 	197 , 	-00 , 	218 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Others of concern to UNHCR, 	3 , 	3 , 	5 , 	5 ,
Latin America and the Caribbean,Americas,Trinidad and Tobago,Total population of concern, 	569 , 	3 , 	609 , 	5 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Total Refugee and people in refugee-like situations, 	14 , 	-00 , 	14 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Asylum-seekers, 	1 , 	-00 , 	3 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Turks and Caicos Islands,Total population of concern, 	15 , 	-00 , 	17 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,Total Refugee and people in refugee-like situations, 	91 , 	-00 , 	89 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,Asylum-seekers, 	62 , 	3 , 	80 , 	1 ,
Latin America and the Caribbean,Americas,Uruguay,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Uruguay,Total population of concern, 	153 , 	3 , 	169 , 	1 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,US Virgin Islands,Total population of concern, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Total Refugee and people in refugee-like situations," 	7,454 ", 	231 ," 	7,219 ", 	247 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Asylum-seekers," 	15,163 ", 	667 ," 	25,114 "," 	1,294 ",
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Others of concern to UNHCR, 	2 , 	2 , 	1 , 	1 ,
Latin America and the Caribbean,Americas,Venezuela (Bolivarian Republic of),Total population of concern," 	22,619 ", 	900 ," 	32,334 "," 	1,542 ",
Northern America,Americas,Bermuda,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Northern America,Americas,Bermuda,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Northern America,Americas,Bermuda,Asylum-seekers, 	-00 , 	-00 , 	1 , 	-00 ,
Northern America,Americas,Bermuda,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Northern America,Americas,Bermuda,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Northern America,Americas,Bermuda,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
